ym,series_id,price,area_code,item_code,avg_base_price,is_overall,is_local,is_us_proxy,price_scale,cpi_yr
198312,CUUR0000SEAF,108.943965517241,0,SEAF,103.771551724138,0,0,0,1.04984423676012,1984
198512,CUUR0000SEAF,117.133620689655,0,SEAF,109.756645114943,0,0,0,1.06721210881571,1986
198712,CUUR0000SEAF,123.383620689655,0,SEAF,117.973239942529,0,0,0,1.04586108468126,1988
198912,CUUR0000SEAF,124.245689655172,0,SEAF,123.064834770115,0,0,0,1.00959538837608,1990
199112,CUUR0000SEAF,139.224137931034,0,SEAF,131.972880747126,0,0,0,1.05494505494505,1992
199312,CUUR0000SEAF,136.961206896552,0,SEAF,139.116379310345,0,0,0,0.984508133230054,1994
199512,CUUR0000SEAF,138.685344827586,0,SEAF,137.504489942529,0,0,0,1.00858775510204,1996
199712,CUUR0000SEAF,135.560344827586,0,SEAF,138.447377873563,0,0,0,0.979147073131182,1998
199912,CUUR0000SEAF,143.318965517241,0,SEAF,137.455100574713,0,0,0,1.04266022081401,2000
200112,CUUR0000SEAF,138.469827586207,0,SEAF,139.857219827586,0,0,0,0.990079938360782,2002
200312,CUUR0000SEAF,128.448275862069,0,SEAF,137.720007183908,0,0,0,0.932676947152219,2004
200512,CUUR0000SEAF,123.922413793103,0,SEAF,129.65158045977,0,0,0,0.955811054162626,2006
200712,CUUR0000SEAF,122.606681034483,0,SEAF,125.63757183908,0,0,0,0.975875920234436,2008
200912,CUUR0000SEAF,121.438577586207,0,SEAF,122.68902658046,0,0,0,0.989807980150264,2010
201112,CUUR0000SEAF,127.189655172414,0,SEAF,123.205325071839,0,0,0,1.03233894393973,2012
201312,CUUR0000SEAF,126.702586206897,0,SEAF,125.665364583333,0,0,0,1.00825383849402,2014
201512,CUUR0000SEAF,127.42349137931,0,SEAF,126.124775502874,0,0,0,1.01029707185808,2016
201712,CUUR0000SEAF,123.85775862069,0,SEAF,126.957659841954,0,0,0,0.97558318871722,2018
201912,CUUR0000SEAF,124.935344827586,0,SEAF,126.742771192529,0,0,0,0.985739412607628,2020
202112,CUUR0000SEAF,123.685344827586,0,SEAF,124.764367816092,0,0,0,0.991351513197291,2022
202212,CUUR0000SEAF,129.809267241379,0,SEAF,121.337374281609,0,0,0,1.06982096827073,2023
202312,CUUR0000SEAF,131.409482758621,0,SEAF,131.139906609195,0,0,0,1.00205563780237,2024
202412,CUUR0000SEAF,130.903017241379,0,SEAF,135.89538433908,0,0,0,0.963263159216324,2025
198312,CUUR0000SEEA,118.564920273349,0,SEEA,103.578208048595,0,0,0,1.14468981948135,1984
198512,CUUR0000SEEA,139.97722095672,0,SEEA,119.058466211086,0,0,0,1.17570153061225,1986
198712,CUUR0000SEEA,162.186788154898,0,SEEA,140.271450265756,0,0,0,1.1562351985926,1988
198912,CUUR0000SEEA,186.788154897495,0,SEEA,162.993545937738,0,0,0,1.14598497641647,1990
199112,CUUR0000SEEA,210.364464692483,0,SEEA,187.537965072134,0,0,0,1.12171668606711,1992
199312,CUUR0000SEEA,228.246013667426,0,SEEA,211.062072892939,0,0,0,1.08141652613828,1994
199512,CUUR0000SEEA,249.430523917996,0,SEEA,229.55106302202,0,0,0,1.08660147609105,1996
199712,CUUR0000SEEA,276.537585421413,0,SEEA,251.324031890661,0,0,0,1.10032289129326,1998
199912,CUUR0000SEEA,291.571753986333,0,SEEA,278.563971146546,0,0,0,1.0466958551253,2000
200112,CUUR0000SEEA,335.649202733486,0,SEEA,308.423500379651,0,0,0,1.08827376098229,2002
200312,CUUR0000SEEA,390.432801822324,0,SEEA,349.349848139712,0,0,0,1.11759831556069,2004
200512,CUUR0000SEEA,426.309794988611,0,SEEA,390.902619589978,0,0,0,1.09057799468259,2006
200712,CUUR0000SEEA,494.706150341686,0,SEEA,429.688686408505,0,0,0,1.15131295281852,2008
200912,CUUR0000SEEA,565.580865603646,0,SEEA,495.788297266516,0,0,0,1.14077090710274,2010
201112,CUUR0000SEEA,615.879271070616,0,SEEA,562.437879650722,0,0,0,1.09501741143943,2012
201312,CUUR0000SEEA,692.31776765376,0,SEEA,621.924496962795,0,0,0,1.11318620031006,2014
201512,CUUR0000SEEA,756.38041002278,0,SEEA,689.155372057708,0,0,0,1.09754699838492,2016
201712,CUUR0000SEEA,783.195899772211,0,SEEA,755.665527714504,0,0,0,1.03643195441371,2018
201912,CUUR0000SEEA,775.798405466972,0,SEEA,789.040480258164,0,0,0,0.983217496285033,2020
202112,CUUR0000SEEA,778.624145785878,0,SEEA,776.241505315111,0,0,0,1.00306945770672,2022
202212,CUUR0000SEEA,820.776765375856,0,SEEA,782.545842824603,0,0,0,1.04885454686368,2023
202312,CUUR0000SEEA,791.10478359909,0,SEEA,811.5337889142,0,0,0,0.974826673153753,2024
202412,CUUR0000SEEA,855.048974943053,0,SEEA,798.679764616554,0,0,0,1.07057798735337,2025
198312,CUUR0000SEEB,121.609195402299,0,SEEB,104.061302681992,0,0,0,1.16863033873343,1984
198512,CUUR0000SEEB,145.057471264368,0,SEEB,120.383141762452,0,0,0,1.20496499045194,1986
198712,CUUR0000SEEB,168.390804597701,0,SEEB,143.285440613027,0,0,0,1.17521224680794,1988
198912,CUUR0000SEEB,195.402298850575,0,SEEB,167.241379310345,0,0,0,1.16838487972509,1990
199112,CUUR0000SEEB,231.494252873563,0,SEEB,194.492337164751,0,0,0,1.19024870721497,1992
199312,CUUR0000SEEB,268.965517241379,0,SEEB,229.798850574713,0,0,0,1.17043891459297,1994
199512,CUUR0000SEEB,300.689655172414,0,SEEB,267.313218390805,0,0,0,1.12485890889546,1996
199712,CUUR0000SEEB,331.609195402299,0,SEEB,299.401340996169,0,0,0,1.10757418219627,1998
199912,CUUR0000SEEB,363.563218390805,0,SEEB,330.239463601533,0,0,0,1.10090785161122,2000
200112,CUUR0000SEEB,404.827586206897,0,SEEB,363.419540229885,0,0,0,1.11394006483751,2002
200312,CUUR0000SEEB,461.724137931035,0,SEEB,404.137931034483,0,0,0,1.14249146757679,2004
200512,CUUR0000SEEB,523.333333333334,0,SEEB,460.311302681993,0,0,0,1.1369117601157,2006
200712,CUUR0000SEEB,586.225287356322,0,SEEB,522.365900383142,0,0,0,1.12225029797378,2008
200912,CUUR0000SEEB,646.67816091954,0,SEEB,584.009674329502,0,0,0,1.1073072747673,2010
201112,CUUR0000SEEB,703.026436781609,0,SEEB,644.911063218391,0,0,0,1.09011377983376,2012
201312,CUUR0000SEEB,753.022988505748,0,SEEB,700.107471264368,0,0,0,1.07558199192735,2014
201512,CUUR0000SEEB,805.344827586207,0,SEEB,751.989415708813,0,0,0,1.07095234422562,2016
201712,CUUR0000SEEB,844.340229885058,0,SEEB,802.832423371648,0,0,0,1.05170170673861,2018
201912,CUUR0000SEEB,886.803448275862,0,SEEB,842.480938697318,0,0,0,1.05260951024848,2020
202112,CUUR0000SEEB,918.203448275863,0,SEEB,885.325095785441,0,0,0,1.03713703886509,2022
202212,CUUR0000SEEB,948.196551724139,0,SEEB,906.565134099617,0,0,0,1.04592214729929,2023
202312,CUUR0000SEEB,973.444827586208,0,SEEB,931.124616858238,0,0,0,1.04545064104391,2024
202412,CUUR0000SEEB,1010.54252873563,0,SEEB,961.544157088123,0,0,0,1.05095800467021,2025
198312,CUUR0000SEEB01,121.889400921659,0,SEEB01,104.061059907834,0,0,0,1.17132576805978,1984
198512,CUUR0000SEEB01,145.73732718894,0,SEEB01,120.775729646697,0,0,0,1.2066772655008,1986
198712,CUUR0000SEEB01,167.396313364055,0,SEEB01,143.75480030722,0,0,0,1.16445720773366,1988
198912,CUUR0000SEEB01,194.815668202765,0,SEEB01,166.695468509985,0,0,0,1.16869204630536,1990
199112,CUUR0000SEEB01,236.290322580645,0,SEEB01,194.047619047619,0,0,0,1.2176924599248,1992
199312,CUUR0000SEEB01,280.529953917051,0,SEEB01,234.043778801843,0,0,0,1.19862170809747,1994
199512,CUUR0000SEEB01,315.322580645161,0,SEEB01,278.389016897081,0,0,0,1.13266889678243,1996
199712,CUUR0000SEEB01,347.58064516129,0,SEEB01,313.719278033794,0,0,0,1.10793524497353,1998
199912,CUUR0000SEEB01,375.691244239631,0,SEEB01,345.982142857143,0,0,0,1.08586888657648,2000
200112,CUUR0000SEEB01,416.935483870967,0,SEEB01,374.745583717358,0,0,0,1.11258278145695,2002
200312,CUUR0000SEEB01,490.207373271889,0,SEEB01,415.591397849462,0,0,0,1.17954167436703,2004
200512,CUUR0000SEEB01,567.74193548387,0,SEEB01,487.307987711213,0,0,0,1.16505772489066,2006
200712,CUUR0000SEEB01,644.228110599077,0,SEEB01,565.721006144393,0,0,0,1.13877353607521,2008
200912,CUUR0000SEEB01,722.420506912441,0,SEEB01,639.959773425498,0,0,0,1.12885299500242,2010
201112,CUUR0000SEEB01,796.967741935483,0,SEEB01,717.086213517664,0,0,0,1.11139738418057,2012
201312,CUUR0000SEEB01,861.458525345621,0,SEEB01,790.903369815667,0,0,0,1.08920831320569,2014
201512,CUUR0000SEEB01,922.45391705069,0,SEEB01,859.409274193547,0,0,0,1.07335811324157,2016
201712,CUUR0000SEEB01,963.762672811059,0,SEEB01,917.540418586788,0,0,0,1.05037625949543,2018
201912,CUUR0000SEEB01,1007.01382488479,0,SEEB01,958.790946620583,0,0,0,1.05029550856125,2020
202112,CUUR0000SEEB01,1032.47004608295,0,SEEB01,1003.81139592934,0,0,0,1.02854983542708,2022
202212,CUUR0000SEEB01,1055.8698156682,0,SEEB01,1019.45266897081,0,0,0,1.03572225352468,2023
