indend_level,item_code,item_name,item_name_ri,item_code_cpi,indent_level,CPIU,CPIW,year,name_2,name_3,name_1,ri_ref_ym,cpi_yr
3,SEAE01,Men's footwear,Men's footwear,SEAE01,3,0.216,0.293,2013,Footwear,Men's footwear,Apparel,201312,2014
3,SEAE02,Boys' and girls' footwear,Boys' and girls' footwear,SEAE02,3,0.169,0.206,2013,Footwear,Boys' and girls' footwear,Apparel,201312,2014
3,SEAE03,Women's footwear,Women's footwear,SEAE03,3,0.326,0.3,2013,Footwear,Women's footwear,Apparel,201312,2014
2,SEAF01,Infants' and toddlers' apparel,Infants' and toddlers' apparel,SEAF,2,0.136,0.194,2013,Infants' and toddlers' apparel,Infants' and toddlers' apparel,Apparel,201312,2014
3,SEAG01,Watches,Watches,SEAG01,3,0.047,0.077,2013,Jewelry and watches,Watches,Apparel,201312,2014
3,SEAG02,Jewelry,Jewelry,SEAG02,3,0.175,0.112,2013,Jewelry and watches,Jewelry,Apparel,201312,2014
4,SETA01,New vehicles,New vehicles,SETA01,4,3.559,3.521,2013,Private transportation,New and used motor vehicles,Transportation,201312,2014
4,SETA02,Used cars and trucks,Used cars and trucks,SETA02,4,1.673,2.961,2013,Private transportation,New and used motor vehicles,Transportation,201312,2014
4,SETA03,Leased cars and trucks,Leased cars and trucks,SETA03,4,0.401,0.357,2013,Private transportation,New and used motor vehicles,Transportation,201312,2014
4,SETA04,Car and truck rental,Car and truck rental,SETA04,4,0.073,0.049,2013,Private transportation,New and used motor vehicles,Transportation,201312,2014
4,SETA09,Unsampled new and used motor vehicles,Unsampled new and used motor vehicles,SETA,4,0.109,0.131,2013,Private transportation,New and used motor vehicles,Transportation,201312,2014
4,SETB01,Gasoline (all types),Gasoline (all types),SETB01,4,4.979,6.479,2013,Private transportation,Motor fuel,Transportation,201312,2014
4,SETB02,Other motor fuels,Other motor fuels,SETB02,4,0.086,0.13,2013,Private transportation,Motor fuel,Transportation,201312,2014
4,SETC01,Tires,Tires,SETC01,4,0.292,0.326,2013,Private transportation,Motor vehicle parts and equipment,Transportation,201312,2014
4,SETC02,Vehicle accessories other than tires,Vehicle accessories other than tires,SETC02,4,0.148,0.21,2013,Private transportation,Motor vehicle parts and equipment,Transportation,201312,2014
4,SETD01,Motor vehicle body work,Motor vehicle body work,SETD01,4,0.056,0.064,2013,Private transportation,Motor vehicle maintenance and repair,Transportation,201312,2014
4,SETD02,Motor vehicle maintenance and servicing,Motor vehicle maintenance and servicing,SETD02,4,0.485,0.484,2013,Private transportation,Motor vehicle maintenance and repair,Transportation,201312,2014
4,SETD03,Motor vehicle repair,Motor vehicle repair,SETD03,4,0.58,0.598,2013,Private transportation,Motor vehicle maintenance and repair,Transportation,201312,2014
4,SETD09,Unsampled service policies,Unsampled service policies,SETD,4,0.032,0.04,2013,Private transportation,Motor vehicle maintenance and repair,Transportation,201312,2014
3,SETE01,Motor vehicle insurance,Motor vehicle insurance,SETE,3,2.213,2.716,2013,Private transportation,Motor vehicle insurance,Transportation,201312,2014
4,SETF01,State motor vehicle registration and license fees,State motor vehicle registration and license fees,SETF01,4,0.318,0.34,2013,Private transportation,Motor vehicle fees,Transportation,201312,2014
4,SETF03,Parking and other fees,Parking and other fees,SETF03,4,0.231,0.182,2013,Private transportation,Motor vehicle fees,Transportation,201312,2014
4,SETF09,Unsampled motor vehicle fees,Unsampled motor vehicle fees,SETF,4,0.018,0.013,2013,Private transportation,Motor vehicle fees,Transportation,201312,2014
3,SETG01,Airline fare,Airline fares,SETG01,3,0.742,0.465,2013,Public transportation,Airline fares,Transportation,201312,2014
3,SETG02,Other intercity transportation,Other intercity transportation,SETG02,3,0.159,0.091,2013,Public transportation,Other intercity transportation,Transportation,201312,2014
3,SETG03,Intracity transportation,Intracity transportation,SETG03,3,0.259,0.265,2013,Public transportation,Intracity transportation,Transportation,201312,2014
3,SETG09,Unsampled public transportation,Unsampled public transportation,SETG,3,0.004,0.006,2013,Public transportation,Unsampled public transportation,Transportation,201312,2014
4,SEMF01,Prescription drugs,Prescription drugs,SEMF01,4,1.274,1.046,2013,Medical care commodities,Medicinal drugs,Medical care,201312,2014
4,SEMF02,Nonprescription drugs,Nonprescription drugs,SEMF02,4,0.354,0.271,2013,Medical care commodities,Medicinal drugs,Medical care,201312,2014
3,SEMG01,Medical equipment and supplies,Medical equipment and supplies,SEMG,3,0.076,0.045,2013,Medical care commodities,Medical equipment and supplies,Medical care,201312,2014
4,SEMC01,Physicians' services,Physicians' services,SEMC01,4,1.579,1.291,2013,Medical care services,Professional services,Medical care,201312,2014
4,SEMC02,Dental services,Dental services,SEMC02,4,0.795,0.689,2013,Medical care services,Professional services,Medical care,201312,2014
4,SEMC03,Eyeglasses and eye care,Eyeglasses and eye care,SEMC03,4,0.279,0.233,2013,Medical care services,Professional services,Medical care,201312,2014
4,SEMC04,Services by other medical professionals,Services by other medical professionals,SEMC04,4,0.35,0.232,2013,Medical care services,Professional services,Medical care,201312,2014
4,SEMD01,Hospital services,Hospital services,SEMD01,4,1.78,1.562,2013,Medical care services,Hospital and related services,Medical care,201312,2014
4,SEMD02,Nursing homes and adult day services,Nursing homes and adult day services,SEMD02,4,0.17,0.078,2013,Medical care services,Hospital and related services,Medical care,201312,2014
4,SEMD03,Care of invalids and elderly at home,Care of invalids and elderly at home,SEMD03,4,0.131,0.024,2013,Medical care services,Hospital and related services,Medical care,201312,2014
3,SEME,Health insurance,Health insurance,SEME,3,0.763,0.68,2013,Medical care services,Health insurance,Medical care,201312,2014
3,SERA01,Televisions,Televisions,SERA01,3,0.161,0.179,2013,Video and audio,Televisions,Recreation,201312,2014
3,SERA02,Cable and satellite television and radio service,Cable and satellite television service,SERA02,3,1.448,1.638,2013,Video and audio,Cable and satellite television service,Recreation,201312,2014
3,SERA03,Other video equipment,Other video equipment,SERA03,3,0.03,0.031,2013,Video and audio,Other video equipment,Recreation,201312,2014
3,SERA04,"Video cassettes, discs, and other media including rental","Video discs and other media, including rental of video",SERA04,3,0.093,0.102,2013,Video and audio,"Video discs and other media, including rental of video",Recreation,201312,2014
3,SERA05,Audio equipment,Audio equipment,SERA05,3,0.072,0.057,2013,Video and audio,Audio equipment,Recreation,201312,2014
3,SERA06,"Audio discs, tapes and other media",Recorded music and music subscriptions,SERA06,3,0.046,0.042,2013,Video and audio,Recorded music and music subscriptions,Recreation,201312,2014
3,SERA09,Unsampled video and audio,Unsampled video and audio,SERA,3,0.017,0.015,2013,Video and audio,Unsampled video and audio,Recreation,201312,2014
3,SERB01,Pets and pet products,Pets and pet products,SERB01,3,0.662,0.679,2013,"Pets, pet products and services",Pets and pet products,Recreation,201312,2014
3,SERB02,Pet services including veterinary,Pet services including veterinary,SERB02,3,0.391,0.273,2013,"Pets, pet products and services",Pet services including veterinary,Recreation,201312,2014
3,SERC01,Sports vehicles including bicycles,Sports vehicles including bicycles,SERC01,3,0.185,0.223,2013,Sporting goods,Sports vehicles including bicycles,Recreation,201312,2014
3,SERC02,Sports equipment,Sports equipment,SERC02,3,0.222,0.217,2013,Sporting goods,Sports equipment,Recreation,201312,2014
3,SERC09,Unsampled sporting goods,Unsampled sporting goods,SERC,3,0.005,0.006,2013,Sporting goods,Unsampled sporting goods,Recreation,201312,2014
3,SERD01,Photographic equipment and supplies,Photographic equipment and supplies,SERD01,3,0.059,0.035,2013,Photography,Photographic equipment and supplies,Recreation,201312,2014
3,SERD02,Photographers and film processing,Photographers and photo processing,SERD02,3,0.061,0.058,2013,Photography,Photographers and photo processing,Recreation,201312,2014
3,SERD09,Unsampled photography,Unsampled photography,SERD,3,0.001,0.002,2013,Photography,Unsampled photography,Recreation,201312,2014
3,SERE01,Toys,Toys,SERE01,3,0.295,0.307,2013,Other recreational goods,Toys,Recreation,201312,2014
3,SERE02,"Sewing machines, fabric and supplies","Sewing machines, fabric and supplies",SERE02,3,0.051,0.048,2013,Other recreational goods,"Sewing machines, fabric and supplies",Recreation,201312,2014
3,SERE03,Music instruments and accessories,Music instruments and accessories,SERE03,3,0.041,0.03,2013,Other recreational goods,Music instruments and accessories,Recreation,201312,2014
3,SERE09,Unsampled recreation commodities,Unsampled recreation commodities,SERE,3,0.012,0.018,2013,Other recreational goods,Unsampled recreation commodities,Recreation,201312,2014
3,SERF01,Club dues and fees for participant sports and group exercises,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees",SERF01,3,0.604,0.326,2013,Other recreation services,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees",Recreation,201312,2014
3,SERF02,Admissions,Admissions,SERF02,3,0.641,0.501,2013,Other recreation services,Admissions,Recreation,201312,2014
3,SERF03,Fees for lessons or instructions,Fees for lessons or instructions,SERF03,3,0.208,0.126,2013,Other recreation services,Fees for lessons or instructions,Recreation,201312,2014
3,SERF09,Unsampled recreation services,Unsampled recreation services,SERF,3,0.27,0.108,2013,Other recreation services,Unsampled recreation services,Recreation,201312,2014
3,SERG01,Newspapers and magazines,Newspapers and magazines,SERG01,3,0.119,0.078,2013,Recreational reading materials,Newspapers and magazines,Recreation,201312,2014
3,SERG02,Recreational books,Recreational books,SERG02,3,0.096,0.063,2013,Recreational reading materials,Recreational books,Recreation,201312,2014
3,SERG09,Unsampled recreational reading materials,Unsampled recreational reading materials,SERG,3,0.002,0,2013,Recreational reading materials,Unsampled recreational reading materials,Recreation,201312,2014
3,SEEA01,Educational books and supplies,Educational books and supplies,SEEA,3,0.195,0.193,2013,Education,Educational books and supplies,Education and communication,201312,2014
4,SEEB01,College tuition and fees,College tuition and fees,SEEB01,4,1.806,1.147,2013,Education,"Tuition, other school fees, and childcare",Education and communication,201312,2014
4,SEEB02,Elementary and high school tuition and fees,Elementary and high school tuition and fees,SEEB02,4,0.365,0.244,2013,Education,"Tuition, other school fees, and childcare",Education and communication,201312,2014
4,SEEB03,Child care and nursery school,Day care and preschool,SEEB03,4,0.714,0.758,2013,Education,"Tuition, other school fees, and childcare",Education and communication,201312,2014
4,SEEB04,Technical and business school tuition and fees,Technical and business school tuition and fees,SEEB04,4,0.039,0.041,2013,Education,"Tuition, other school fees, and childcare",Education and communication,201312,2014
4,SEEB09,"Unsampled tuition, other school fees, and childcare","Unsampled tuition, other school fees, and childcare",SEEB,4,0.125,0.09,2013,Education,"Tuition, other school fees, and childcare",Education and communication,201312,2014
4,SEEC01,Postage,Postage,SEEC01,4,0.126,0.092,2013,Communication,Postage and delivery services,Education and communication,201312,2014
4,SEEC02,Delivery services,Delivery services,SEEC02,4,0.014,0.009,2013,Communication,Postage and delivery services,Education and communication,201312,2014
5,SEED03,Wireless telephone services,Wireless telephone services,SEED03,5,1.706,2.299,2013,Communication,Information and information processing,Education and communication,201312,2014
5,SEED04,Land-line telephone services,Residential telephone services,SEED04,5,0.828,0.819,2013,Communication,Information and information processing,Education and communication,201312,2014
4,SEEE01,Personal computers and peripheral equipment,"Computers, peripherals, and smart home assistants",SEEE01,4,0.306,0.28,2013,Communication,"Information technology, hardware and services",Education and communication,201312,2014
4,SEEE02,Computer software and accessories,Computer software and accessories,SEEE02,4,0.069,0.055,2013,Communication,"Information technology, hardware and services",Education and communication,201312,2014
4,SEEE03,Internet services and electronic information providers,Internet services and electronic information providers,SEEE03,4,0.705,0.808,2013,Communication,"Information technology, hardware and services",Education and communication,201312,2014
4,SEEE04,"Telephone hardware, calculators, and other consumer information items","Telephone hardware, calculators, and other consumer information items",SEEE04,4,0.076,0.069,2013,Communication,"Information technology, hardware and services",Education and communication,201312,2014
4,SEEE09,Unsampled information and information processing,Unsampled information and information processing,SEEE,4,0.013,0.014,2013,Communication,"Information technology, hardware and services",Education and communication,201312,2014
3,SEGA01,Cigarettes,Cigarettes,SEGA01,3,0.647,1.082,2013,Tobacco and smoking products,Cigarettes,Other goods and services,201312,2014
3,SEGA02,Tobacco products other than cigarettes,Tobacco products other than cigarettes,SEGA02,3,0.05,0.066,2013,Tobacco and smoking products,Tobacco products other than cigarettes,Other goods and services,201312,2014
3,SEGA09,Unsampled tobacco and smoking products,Unsampled tobacco and smoking products,SEGA,3,0.006,0.009,2013,Tobacco and smoking products,Unsampled tobacco and smoking products,Other goods and services,201312,2014
4,SEGB01,"Hair, dental, shaving, and miscellaneous personal care products","Hair, dental, shaving, and miscellaneous personal care products",SEGB01,4,0.373,0.379,2013,Personal care,Personal care products,Other goods and services,201312,2014
4,SEGB02,"Cosmetics, perfume, bath, nail preparations and implements","Cosmetics, perfume, bath, nail preparations and implements",SEGB02,4,0.347,0.323,2013,Personal care,Personal care products,Other goods and services,201312,2014
4,SEGB09,Unsampled personal care products,Unsampled personal care products,SEGB,4,0.007,0.008,2013,Personal care,Personal care products,Other goods and services,201312,2014
4,SEGC01,Haircuts and other personal care services,Haircuts and other personal care services,SEGC01,4,0.633,0.568,2013,Personal care,Personal care services,Other goods and services,201312,2014
4,SEGD01,Legal services,Legal services,SEGD01,4,0.314,0.247,2013,Personal care,Miscellaneous personal services,Other goods and services,201312,2014
4,SEGD02,Funeral expenses,Funeral expenses,SEGD02,4,0.172,0.122,2013,Personal care,Miscellaneous personal services,Other goods and services,201312,2014
4,SEGD03,Laundry and dry cleaning services,Laundry and dry cleaning services,SEGD03,4,0.273,0.283,2013,Personal care,Miscellaneous personal services,Other goods and services,201312,2014
4,SEGD04,Apparel services other than laundry and dry cleaning,Apparel services other than laundry and dry cleaning,SEGD04,4,0.033,0.022,2013,Personal care,Miscellaneous personal services,Other goods and services,201312,2014
4,SEGD05,Financial services,Financial services,SEGD05,4,0.222,0.184,2013,Personal care,Miscellaneous personal services,Other goods and services,201312,2014
4,SEGD09,Unsampled items,Unsampled items,SEGD,4,0.093,0.079,2013,Personal care,Miscellaneous personal services,Other goods and services,201312,2014
3,SEGE01,Miscellaneous personal goods,Miscellaneous personal goods,SEGE,3,0.195,0.177,2013,Personal care,Miscellaneous personal goods,Other goods and services,201312,2014
6,SEFA01,Flour and prepared flour mixes,Flour and prepared flour mixes,SEFA01,6,0.048,0.052,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFA02,Breakfast cereal,Breakfast cereal,SEFA02,6,0.197,0.221,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFA03,"Rice, pasta, cornmeal","Rice, pasta, cornmeal",SEFA03,6,0.126,0.147,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFB01,Bread,Bread,SEFB01,6,0.23,0.247,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFB02,"Fresh biscuits, rolls, muffins","Fresh biscuits, rolls, muffins",SEFB02,6,0.116,0.121,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFB03,"Cakes, cupcakes, and cookies","Cakes, cupcakes, and cookies",SEFB03,6,0.189,0.208,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFB04,Other bakery products,Other bakery products,SEFB04,6,0.233,0.259,2014,Food,Food at home,Food and beverages,201412,2015
8,SEFC01,Uncooked ground beef,Uncooked ground beef,SEFC01,8,0.238,0.292,2014,Food,Food at home,Food and beverages,201412,2015
8,SEFC02,Uncooked beef roasts,Uncooked beef roasts,SEFC02,8,0.085,0.098,2014,Food,Food at home,Food and beverages,201412,2015
8,SEFC03,Uncooked beef steaks,Uncooked beef steaks,SEFC03,8,0.207,0.253,2014,Food,Food at home,Food and beverages,201412,2015
8,SEFC04,Uncooked other beef and veal,Uncooked other beef and veal,SEFC04,8,0.053,0.071,2014,Food,Food at home,Food and beverages,201412,2015
8,SEFD01,"Bacon, breakfast sausage, and related products","Bacon, breakfast sausage, and related products",SEFD01,8,0.141,0.161,2014,Food,Food at home,Food and beverages,201412,2015
8,SEFD02,Ham,Ham,SEFD02,8,0.078,0.091,2014,Food,Food at home,Food and beverages,201412,2015
8,SEFD03,Pork chops,Pork chops,SEFD03,8,0.064,0.083,2014,Food,Food at home,Food and beverages,201412,2015
8,SEFD04,Other pork including roasts and picnics,"Other pork including roasts, steaks, and ribs",SEFD04,8,0.089,0.103,2014,Food,Food at home,Food and beverages,201412,2015
7,SEFE01,Other meats,Other meats,SEFE,7,0.275,0.326,2014,Food,Food at home,Food and beverages,201412,2015
7,SEFF01,Chicken,Chicken,SEFF01,7,0.294,0.369,2014,Food,Food at home,Food and beverages,201412,2015
7,SEFF02,Other poultry including turkey,Other uncooked poultry including turkey,SEFF02,7,0.066,0.069,2014,Food,Food at home,Food and beverages,201412,2015
7,SEFG01,Fresh fish and seafood,Fresh fish and seafood,SEFG01,7,0.148,0.149,2014,Food,Food at home,Food and beverages,201412,2015
7,SEFG02,Processed fish and seafood,Processed fish and seafood,SEFG02,7,0.142,0.156,2014,Food,Food at home,Food and beverages,201412,2015
5,SEFH01,Eggs,Eggs,SEFH,5,0.134,0.155,2014,Food,Food at home,Food and beverages,201412,2015
5,SEFJ01,Milk,Milk,SEFJ01,5,0.283,0.32,2014,Food,Food at home,Food and beverages,201412,2015
5,SEFJ02,Cheese and related products,Cheese and related products,SEFJ02,5,0.286,0.287,2014,Food,Food at home,Food and beverages,201412,2015
5,SEFJ03,Ice cream and related products,Ice cream and related products,SEFJ03,5,0.126,0.132,2014,Food,Food at home,Food and beverages,201412,2015
5,SEFJ04,Other dairy and related products,Other dairy and related products,SEFJ04,5,0.204,0.211,2014,Food,Food at home,Food and beverages,201412,2015
7,SEFK01,Apples,Apples,SEFK01,7,0.083,0.086,2014,Food,Food at home,Food and beverages,201412,2015
7,SEFK02,Bananas,Bananas,SEFK02,7,0.087,0.102,2014,Food,Food at home,Food and beverages,201412,2015
7,SEFK03,Citrus fruits,Citrus fruits,SEFK03,7,0.146,0.159,2014,Food,Food at home,Food and beverages,201412,2015
7,SEFK04,Other fresh fruits,Other fresh fruits,SEFK04,7,0.259,0.233,2014,Food,Food at home,Food and beverages,201412,2015
7,SEFL01,Potatoes,Potatoes,SEFL01,7,0.075,0.08,2014,Food,Food at home,Food and beverages,201412,2015
7,SEFL02,Lettuce,Lettuce,SEFL02,7,0.072,0.077,2014,Food,Food at home,Food and beverages,201412,2015
7,SEFL03,Tomatoes,Tomatoes,SEFL03,7,0.102,0.116,2014,Food,Food at home,Food and beverages,201412,2015
7,SEFL04,Other fresh vegetables,Other fresh vegetables,SEFL04,7,0.251,0.236,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFM01,Canned fruits and vegetables,Canned fruits and vegetables,SEFM01,6,0.157,0.177,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFM02,Frozen fruits and vegetables,Frozen fruits and vegetables,SEFM02,6,0.088,0.091,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFM03,Other processed fruits and vegetables including dried,Other processed fruits and vegetables including dried,SEFM03,6,0.057,0.063,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFN01,Carbonated drinks,Carbonated drinks,SEFN01,6,0.285,0.348,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFN02,Frozen noncarbonated juices and drinks,Frozen noncarbonated juices and drinks,SEFN02,6,0.014,0.018,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFN03,Nonfrozen noncarbonated juices and drinks,Nonfrozen noncarbonated juices and drinks,SEFN03,6,0.4,0.465,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFP01,Coffee,Coffee,SEFP01,6,0.158,0.15,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFP02,Other beverage materials including tea,Other beverage materials including tea,SEFP02,6,0.099,0.11,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFR01,Sugar and artificial sweeteners,Sugar and sugar substitutes,SEFR01,6,0.054,0.066,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFR02,Candy and chewing gum,Candy and chewing gum,SEFR02,6,0.185,0.178,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFR03,Other sweets,Other sweets,SEFR03,6,0.06,0.058,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFS01,Butter and margarine,Butter and margarine,SEFS01,6,0.077,0.075,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFS02,Salad dressing,Salad dressing,SEFS02,6,0.062,0.067,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFS03,Other fats and oils including peanut butter,Other fats and oils including peanut butter,SEFS03,6,0.107,0.128,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFT01,Soups,Soups,SEFT01,6,0.093,0.093,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFT02,Frozen and freeze dried prepared foods,Frozen and freeze dried prepared foods,SEFT02,6,0.285,0.315,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFT03,Snacks,Snacks,SEFT03,6,0.33,0.345,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFT04,"Spices, seasonings, condiments, sauces","Spices, seasonings, condiments, sauces",SEFT04,6,0.292,0.302,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFT05,Baby food,Baby food,SEFT05,6,0.055,0.084,2014,Food,Food at home,Food and beverages,201412,2015
6,SEFT06,Other miscellaneous foods,Other miscellaneous foods,SEFT06,6,0.444,0.456,2014,Food,Food at home,Food and beverages,201412,2015
4,SEFV01,Full service meals and snacks,Full service meals and snacks,SEFV01,4,2.823,2.361,2014,Food,Food away from home,Food and beverages,201412,2015
4,SEFV02,Limited service meals and snacks,Limited service meals and snacks,SEFV02,4,2.413,2.83,2014,Food,Food away from home,Food and beverages,201412,2015
4,SEFV03,Food at employee sites and schools,Food at employee sites and schools,SEFV03,4,0.212,0.233,2014,Food,Food away from home,Food and beverages,201412,2015
4,SEFV04,Food from vending machines and mobile vendors,Food from vending machines and mobile vendors,SEFV04,4,0.064,0.092,2014,Food,Food away from home,Food and beverages,201412,2015
4,SEFV05,Other food away from home,Other food away from home,SEFV05,4,0.319,0.276,2014,Food,Food away from home,Food and beverages,201412,2015
5,SEFW01,"Beer, ale, and other malt beverages at home","Beer, ale, and other malt beverages at home",SEFW01,5,0.274,0.364,2014,Food,Alcoholic beverages,Food and beverages,201412,2015
5,SEFW02,Distilled spirits at home,Distilled spirits at home,SEFW02,5,0.073,0.055,2014,Food,Alcoholic beverages,Food and beverages,201412,2015
5,SEFW03,Wine at home,Wine at home,SEFW03,5,0.25,0.145,2014,Food,Alcoholic beverages,Food and beverages,201412,2015
4,SEFX01,Alcoholic beverages away from home,Alcoholic beverages away from home,SEFX,4,0.418,0.395,2014,Food,Alcoholic beverages,Food and beverages,201412,2015
3,SEHA01,Rent of primary residence,Rent of primary residence,SEHA,3,7.159,9.8,2014,Shelter,Rent of primary residence,Housing,201412,2015
4,SEHB01,"Housing at school, excluding board","Housing at school, excluding board",SEHB01,4,0.172,0.08,2014,Shelter,Lodging away from home,Housing,201412,2015
4,SEHB02,Other lodging away from home including hotels and motels,Other lodging away from home including hotels and motels,SEHB02,4,0.666,0.38,2014,Shelter,Lodging away from home,Housing,201412,2015
4,SEHC01,Owners' equivalent rent of primary residence,Owners' equivalent rent of primary residence,SEHC01,4,22.918,19.967,2014,Shelter,Owners' equivalent rent of residences,Housing,201412,2015
4,SEHC09,Unsampled owners' equivalent rent of secondary residences,Unsampled owners' equivalent rent of secondary residences,SEHC,4,1.421,0.544,2014,Shelter,Owners' equivalent rent of residences,Housing,201412,2015
3,SEHD01,Tenants' and household insurance,Tenants' and household insurance,SEHD,3,0.375,0.333,2014,Shelter,Tenants' and household insurance,Housing,201412,2015
5,SEHE01,Fuel oil,Fuel oil,SEHE01,5,0.139,0.118,2014,Fuels and utilities,Household energy,Housing,201412,2015
5,SEHE02,"Propane, kerosene, and firewood","Propane, kerosene, and firewood",SEHE02,5,0.097,0.09,2014,Fuels and utilities,Household energy,Housing,201412,2015
5,SEHF01,Electricity,Electricity,SEHF01,5,2.94,3.436,2014,Fuels and utilities,Household energy,Housing,201412,2015
5,SEHF02,Utility (piped) gas service,Utility (piped) gas service,SEHF02,5,0.875,0.933,2014,Fuels and utilities,Household energy,Housing,201412,2015
4,SEHG01,Water and sewerage maintenance,Water and sewerage maintenance,SEHG01,4,0.945,1.037,2014,Fuels and utilities,Water and sewer and trash collection services,Housing,201412,2015
4,SEHG02,Garbage and trash collection,Garbage and trash collection,SEHG02,4,0.277,0.288,2014,Fuels and utilities,Water and sewer and trash collection services,Housing,201412,2015
4,SEHH01,Floor coverings,Floor coverings,SEHH01,4,0.047,0.028,2014,Household furnishings and operations,Window and floor coverings and other linens,Housing,201412,2015
4,SEHH02,Window coverings,Window coverings,SEHH02,4,0.053,0.04,2014,Household furnishings and operations,Window and floor coverings and other linens,Housing,201412,2015
4,SEHH03,Other linens,Other linens,SEHH03,4,0.166,0.14,2014,Household furnishings and operations,Window and floor coverings and other linens,Housing,201412,2015
4,SEHJ01,Bedroom furniture,Bedroom furniture,SEHJ01,4,0.268,0.233,2014,Household furnishings and operations,Furniture and bedding,Housing,201412,2015
4,SEHJ02,"Living room, kitchen, and dining room furniture","Living room, kitchen, and dining room furniture",SEHJ02,4,0.363,0.318,2014,Household furnishings and operations,Furniture and bedding,Housing,201412,2015
4,SEHJ03,Other furniture,Other furniture,SEHJ03,4,0.128,0.096,2014,Household furnishings and operations,Furniture and bedding,Housing,201412,2015
4,SEHJ09,Unsampled furniture,Unsampled furniture,SEHJ,4,0.009,0.019,2014,Household furnishings and operations,Furniture and bedding,Housing,201412,2015
4,SEHK01,Major appliances,Major appliances,SEHK01,4,0.147,0.152,2014,Household furnishings and operations,Appliances,Housing,201412,2015
4,SEHK02,Other appliances,Other appliances,SEHK02,4,0.12,0.118,2014,Household furnishings and operations,Appliances,Housing,201412,2015
4,SEHK09,Unsampled appliances,Unsampled appliances,SEHK,4,0.004,0.006,2014,Household furnishings and operations,Appliances,Housing,201412,2015
4,SEHL01,"Clocks, lamps, and decorator items","Clocks, lamps, and decorator items",SEHL01,4,0.257,0.267,2014,Household furnishings and operations,Other household equipment and furnishings,Housing,201412,2015
4,SEHL02,Indoor plants and flowers,Indoor plants and flowers,SEHL02,4,0.107,0.083,2014,Household furnishings and operations,Other household equipment and furnishings,Housing,201412,2015
4,SEHL03,Dishes and flatware,Dishes and flatware,SEHL03,4,0.041,0.03,2014,Household furnishings and operations,Other household equipment and furnishings,Housing,201412,2015
4,SEHL04,Nonelectric cookware and tableware,Nonelectric cookware and tableware,SEHL04,4,0.074,0.063,2014,Household furnishings and operations,Other household equipment and furnishings,Housing,201412,2015
4,SEHM01,"Tools, hardware and supplies","Tools, hardware and supplies",SEHM01,4,0.189,0.198,2014,Household furnishings and operations,"Tools, hardware, outdoor equipment and supplies",Housing,201412,2015
4,SEHM02,Outdoor equipment and supplies,Outdoor equipment and supplies,SEHM02,4,0.367,0.247,2014,Household furnishings and operations,"Tools, hardware, outdoor equipment and supplies",Housing,201412,2015
4,SEHM09,"Unsampled tools, hardware, outdoor equipment and supplies","Unsampled tools, hardware, outdoor equipment and supplies",SEHM,4,0.154,0.129,2014,Household furnishings and operations,"Tools, hardware, outdoor equipment and supplies",Housing,201412,2015
4,SEHN01,Household cleaning products,Household cleaning products,SEHN01,4,0.337,0.391,2014,Household furnishings and operations,Housekeeping supplies,Housing,201412,2015
4,SEHN02,Household paper products,Household paper products,SEHN02,4,0.247,0.273,2014,Household furnishings and operations,Housekeeping supplies,Housing,201412,2015
4,SEHN03,Miscellaneous household products,Miscellaneous household products,SEHN03,4,0.263,0.246,2014,Household furnishings and operations,Housekeeping supplies,Housing,201412,2015
4,SEHP01,Domestic services,Domestic services,SEHP01,4,0.279,0.073,2014,Household furnishings and operations,Household operations,Housing,201412,2015
4,SEHP02,Gardening and lawncare services,Gardening and lawncare services,SEHP02,4,0.279,0.117,2014,Household furnishings and operations,Household operations,Housing,201412,2015
4,SEHP03,"Moving, storage, freight expense","Moving, storage, freight expense",SEHP03,4,0.116,0.081,2014,Household furnishings and operations,Household operations,Housing,201412,2015
